filename,label,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20
093__[cla][nod][cla]0222__1.wav,cla,-403.31696,153.44405,-77.72681,-22.091084,-12.212344,-20.887295,-25.223656,-5.849367,10.00062,22.274218,23.224205,2.4996421,-19.6559,-28.41903,-20.66944,-10.262913,1.1850284,6.092174,1.1758468,1.8090917
093__[cla][nod][cla]0222__2.wav,cla,-404.75797,204.92055,-29.545864,-4.2699423,11.307229,-17.779085,-17.58604,-17.323498,-18.929888,-12.704601,-2.0716486,10.621225,7.3588185,2.6876702,7.1181726,0.0348975,-6.4723887,-8.367101,-5.113016,0.03504113
093__[cla][nod][cla]0222__3.wav,cla,-406.6396,176.87758,-52.980473,-14.650677,0.09420906,-16.855938,-13.395971,-12.299458,-12.710779,-1.6023,12.559339,8.929077,-5.3414717,-12.886342,-10.40552,-2.8626952,8.0359125,9.250536,1.7230797,0.8054845
097__[cla][nod][cla]0228__1.wav,cla,-445.42273,213.86803,-24.655907,7.8473234,25.087646,-5.894826,-7.904376,-5.597283,-14.117582,-12.740319,-2.710717,6.6699076,4.086061,2.367203,9.8191805,8.259604,9.211815,10.348003,4.6283746,-1.7548531
097__[cla][nod][cla]0228__2.wav,cla,-402.9387,215.13551,-13.8658085,2.073244,24.258575,-8.872206,-13.28769,-13.495666,-18.868927,-9.844881,2.7293103,12.498735,7.5364933,-0.2575957,0.7927234,-3.654691,-3.4983625,-1.5993264,-4.0348516,-5.4606395
097__[cla][nod][cla]0228__3.wav,cla,-488.03818,207.53186,-0.41424724,-2.3576245,19.242044,1.6415539,-3.6505108,-5.4875855,-12.613231,-12.959631,-9.689368,-8.660788,-7.9497986,-4.1516366,-0.2662544,-3.0479112,-1.7004081,5.192369,10.672068,11.613428
098__[cla][nod][cla]0246__1.wav,cla,-239.01074,193.23935,-48.41993,19.589094,10.519011,2.1026578,-7.241225,5.483583,-11.904638,1.4852244,-1.5841026,9.991872,3.6939018,4.6640835,3.870217,5.2407875,-2.4027686,-9.273494,-0.33174613,6.734419
098__[cla][nod][cla]0246__2.wav,cla,-465.8817,174.20319,-5.6090026,-4.7854633,17.10834,10.238878,0.09368496,0.081289634,-5.422069,-8.673313,-8.199511,4.061332,9.549204,5.9790263,3.6506145,13.443528,25.008966,28.321606,20.31267,9.985547
098__[cla][nod][cla]0246__3.wav,cla,-354.94824,176.053,-21.158682,18.386599,22.055325,0.32229152,-1.1023481,2.7275805,-11.650515,-3.917881,4.5878134,18.941936,12.2287245,1.9805795,-11.7882395,-17.531567,-14.0643635,0.9769306,2.6415803,2.5233655
099__[cla][nod][cla]0218__1.wav,cla,-335.81366,196.32118,-46.46767,11.7592,13.239571,-8.4117155,-6.398578,-17.796734,-19.097136,-7.959418,-3.1025825,6.7256207,3.2568455,1.5419316,10.500844,-3.6699674,-11.353852,-9.460832,-4.422238,5.704414
099__[cla][nod][cla]0218__2.wav,cla,-365.74506,189.41011,-14.556198,-2.819967,21.143894,-2.2406979,-4.784851,-6.745782,-15.065115,-14.564914,-7.2302055,1.2705829,-1.1113523,-5.4114513,-2.720703,-5.732244,-5.3605556,2.6792002,8.122529,9.587813
099__[cla][nod][cla]0218__3.wav,cla,-341.9564,217.2704,-38.468502,16.19412,14.982444,4.710708,1.1292202,-0.27411053,-9.148417,-9.343711,-13.026916,-4.2654033,-4.6715937,-6.0015903,4.8199816,-5.0641065,-7.1900864,-4.1314983,-0.6852521,5.9486036
100__[cla][nod][cla]0224__1.wav,cla,-417.23288,168.88596,-49.676903,-21.65608,-4.3447905,-31.098644,-28.508709,-18.481125,-9.996331,7.1456614,12.248877,4.5557766,-13.474097,-23.819942,-16.869604,-6.7825427,11.717201,22.925726,19.739784,13.048458
100__[cla][nod][cla]0224__2.wav,cla,-379.71094,131.74496,-79.54936,-20.021605,-15.7866,-28.093237,-20.509293,-0.25651923,1.8013322,14.95551,6.4765635,-2.9602528,-18.095846,-20.795351,-11.155174,-5.335413,-4.2286005,-2.790915,5.7379208,11.771857
100__[cla][nod][cla]0224__3.wav,cla,-372.88422,177.1817,-54.401337,-19.146517,0.36273795,-31.329721,-25.409243,-23.534245,-27.541895,-11.897465,-7.251352,-4.5257053,-4.217657,-9.444716,-0.29540545,5.0117707,1.3990033,-0.20810278,1.8211622,0.7356221
101__[cla][nod][cla]0213__1.wav,cla,-539.0732,141.47333,-7.18701,-17.016567,8.372872,4.2669883,-1.2201456,7.0254955,8.931221,14.193092,12.024989,1.0497849,-12.3474045,-17.924585,-10.369321,-1.7834784,1.4178622,-2.8042312,-4.0072694,-0.3028178
101__[cla][nod][cla]0213__2.wav,cla,-378.95148,140.704,-73.45922,-34.024357,-15.466215,-31.747738,-28.07773,-6.6777396,-11.261099,5.2669673,5.9827895,1.439973,-7.1406493,-7.777588,5.52361,6.029963,7.3759723,4.179923,7.2542458,5.2902174
101__[cla][nod][cla]0213__3.wav,cla,-489.1301,181.84529,-47.65391,-12.494367,23.515377,3.700942,5.1252074,13.79397,-4.892448,-1.7558954,-1.6178907,4.7657595,4.773852,1.0829151,3.9462783,4.7890234,4.2118006,-0.7147019,0.00709516,-2.716891
112__[cla][nod][cla]0243__1.wav,cla,-421.5445,194.61795,-16.715813,14.56129,25.52792,6.6946025,-6.883234,-1.7779586,-6.619306,0.6893548,4.7484803,12.392632,8.572277,11.220966,7.4751496,-4.1491704,-10.544071,-4.4330497,3.723787,8.836755
112__[cla][nod][cla]0243__2.wav,cla,-417.63147,170.53737,-20.082344,2.2745996,18.963587,-2.8236837,-7.549421,-1.5492879,-1.8266892,8.786665,17.228426,17.501945,4.3831167,-3.302635,-10.934763,-9.1542225,2.8151584,8.445326,13.00381,13.365624
112__[cla][nod][cla]0243__3.wav,cla,-340.8082,181.67068,-41.480324,-0.9429571,10.431227,-3.9032555,-12.081341,2.051847,-4.4589334,10.299358,12.131369,15.2266035,-7.4189,-7.4562206,-2.959578,3.12549,6.074127,3.259161,0.9134835,0.048927102
114__[cla][nod][cla]0250__1.wav,cla,-548.28876,202.67233,16.491932,-3.8636456,9.635182,4.170553,-18.219769,-13.029546,-21.172373,-19.682297,-20.633924,-4.792608,-8.013569,-4.643411,1.4086047,8.009936,7.6003466,10.4609375,9.094618,-0.8963524
114__[cla][nod][cla]0250__2.wav,cla,-521.1501,222.1754,39.756,8.773351,10.479536,-6.149605,-25.103111,-22.658878,-24.228374,-14.329252,-10.52728,-8.505967,-7.7972183,0.22298278,5.91201,0.5642997,-11.577137,-18.312658,-15.263644,-0.19155115
114__[cla][nod][cla]0250__3.wav,cla,-583.049,199.31483,60.22887,9.329138,-9.078193,-5.2550583,-21.904081,-16.56806,-22.967274,-10.357665,-10.0665,-2.793968,-8.948996,-8.034438,-10.4074,-4.38407,0.76542646,5.6863184,10.075347,12.471866
116__[cla][nod][cla]0251__1.wav,cla,-399.6377,216.93753,-27.545853,12.912984,15.00552,-2.1502626,-12.590948,-7.0419745,-7.033916,-1.8780977,4.912263,8.330009,4.687498,-8.443834,-4.3822412,-5.619428,-0.058539078,6.3098454,6.7330337,6.9874377
116__[cla][nod][cla]0251__2.wav,cla,-414.83154,216.04562,-26.295935,12.805595,12.274084,1.8100668,-9.976432,-3.485253,-7.9827867,-5.193202,2.2680683,-1.522234,-1.894138,-9.574879,-3.4276142,-3.485537,0.66347086,4.4744,2.5203664,4.346828
116__[cla][nod][cla]0251__3.wav,cla,-374.93698,211.12082,-36.630764,15.860578,13.158856,3.3541486,-8.475436,0.028963892,-8.876039,-0.6941684,-0.059544567,-2.1492267,-1.6383009,-7.2142467,-3.1061556,-10.679482,-4.3051567,-1.1555529,-1.5014226,0.63521063
125__[cla][nod][cla]0229__1.wav,cla,-455.3868,214.81792,5.1555247,2.6864126,22.727678,2.4550922,-4.669205,-10.419979,-15.705845,-10.1097765,-1.9564049,2.4246175,1.9663547,-2.2241323,-2.796931,-0.84414023,-0.5702392,0.9971118,2.202496,-2.1019735
125__[cla][nod][cla]0229__2.wav,cla,-453.51465,216.18512,6.1303735,2.08751,21.12009,1.5373615,-5.8890305,-10.875988,-14.637043,-8.242339,0.53682023,5.623228,5.6070595,0.97388744,-0.85995966,-1.1072851,-2.5218806,-1.1803023,0.8172933,-2.5364554
125__[cla][nod][cla]0229__3.wav,cla,-412.9249,217.83911,-1.0421574,-0.080962546,25.653868,4.156899,-2.4783692,-7.3668084,-11.680008,-7.2057886,-2.5211945,4.5697346,6.8778687,1.5029957,-0.9504698,-2.8450027,-5.926806,-4.539518,0.53067005,3.0388381
135__[cla][nod][cla]0231__1.wav,cla,-441.89816,197.37352,-16.185728,-8.904718,24.477303,-5.501767,-14.748687,-13.825714,-25.836832,-24.183687,-12.097737,-6.535966,-4.3739824,-0.005933725,4.9046063,7.411843,8.1742525,7.208463,6.1167235,0.85771245
135__[cla][nod][cla]0231__2.wav,cla,-459.22202,214.07649,-0.46816826,-9.699341,19.83565,-6.955377,-16.130312,-10.086271,-13.462646,-7.4331594,5.753485,7.7167897,0.19751523,-3.0342867,-1.003779,-2.2156017,-4.996704,-6.202199,-6.966765,-6.4780912
135__[cla][nod][cla]0231__3.wav,cla,-435.10898,216.68918,-14.605402,-7.389888,16.98794,-10.967262,-16.867455,-14.45403,-14.58488,-7.2621484,3.2244613,3.364984,-3.3706357,-2.3243237,0.30981258,-5.9437704,-12.41092,-12.174309,-10.277271,-8.566154
140__[cla][nod][cla]0241__1.wav,cla,-378.6492,210.35486,-36.166576,12.2941265,18.633404,-14.164042,2.2453985,-0.061746016,-5.3021555,4.1752396,1.4058701,0.23637357,-2.5712335,-2.853805,2.2041948,2.67313,3.6433764,-0.6207286,0.8996871,-0.7706335
140__[cla][nod][cla]0241__2.wav,cla,-393.45917,210.81789,-38.463814,12.855832,17.5326,-10.521492,-0.4257624,1.8373456,-2.064399,6.2776604,4.5469027,0.2547876,-6.772926,-5.614865,1.1571783,2.302474,4.5196714,0.6155165,2.1869745,-2.1971705
140__[cla][nod][cla]0241__3.wav,cla,-418.83707,206.82188,-23.920147,14.489528,28.91685,0.3932064,5.6394286,1.7677703,-8.728034,-11.1937065,-9.136564,-5.0468845,1.5224308,7.247121,3.6169198,-0.19355062,1.851723,5.852843,11.391858,10.548594
144__[cla][nod][cla]0232__1.wav,cla,-366.77106,212.00432,-0.9007017,-8.771897,7.786456,-2.07031,-3.9452007,-7.641623,-10.526552,-13.356617,-5.8598557,4.608138,1.062837,-4.1209397,-5.9990716,-4.3119574,3.334426,5.615571,8.07312,12.226567
144__[cla][nod][cla]0232__2.wav,cla,-446.681,139.85542,-32.658707,-37.429234,-11.318062,-3.7844694,-20.095985,-32.50644,-32.481937,-22.699924,-11.818143,-0.4379772,8.683067,18.74207,33.28769,35.973648,19.258488,-7.4566684,-17.82378,-13.837601
144__[cla][nod][cla]0232__3.wav,cla,-275.0786,186.25983,-22.133717,-10.868766,-1.6801167,1.7766651,-22.175503,-22.319292,-20.392662,-18.6113,-9.599181,-1.1874981,-1.9745328,-10.803941,-6.267679,-3.9262898,3.588932,6.8744044,3.7822013,2.2645583
145__[cla][nod][cla]0234__1.wav,cla,-537.6393,130.7061,-15.124131,-55.968143,-34.616016,-21.324183,-23.946964,-30.250105,-26.262274,-7.685923,13.829434,23.699366,18.758757,9.859516,7.6959724,10.274144,4.8438067,-10.575693,-16.724138,-6.0079765
145__[cla][nod][cla]0234__2.wav,cla,-539.7124,74.292244,-16.730568,-17.885992,-6.562027,-5.8621626,-13.380771,-25.791386,-23.019745,-12.0565405,-3.7673125,5.171478,13.861961,21.242304,23.728436,17.024988,5.814126,-6.5492096,-12.894431,-11.9289
145__[cla][nod][cla]0234__3.wav,cla,-441.33337,153.01056,-31.283268,-46.032562,-32.041794,-20.869259,-22.88337,-40.763626,-33.915466,-9.824981,7.754223,16.170332,15.40553,11.762765,6.2249246,2.826242,-0.94402206,-4.318207,-2.3750985,-2.111278
152__[cla][nod][cla]0217__1.wav,cla,-407.82672,202.79883,-9.290714,13.320161,25.935856,-3.9491785,-3.4727426,-11.754082,-13.731072,-5.192972,1.5442531,14.959416,14.622413,4.546632,-2.5374281,-18.728056,-26.51458,-13.850488,0.37526807,2.5238295
152__[cla][nod][cla]0217__2.wav,cla,-452.777,157.66039,-43.162018,-16.451363,10.319473,-14.835207,-16.55536,-21.12671,-30.897276,-26.007963,-14.305575,0.9246058,7.5333457,10.392246,19.8681,21.18135,12.306733,-1.5885596,-10.044255,-10.322556
152__[cla][nod][cla]0217__3.wav,cla,-409.26154,158.71011,-40.465424,-28.897696,0.734363,-26.30675,-30.250013,-22.843506,-18.336021,-7.6077847,1.9109408,6.674434,-0.6774445,-11.95701,-13.26792,-13.722779,-14.613994,-9.998973,-4.8012776,-1.7893996
156__[cla][nod][cla]0230__1.wav,cla,-431.55707,225.19958,-21.820263,0.30081764,20.950758,-4.88602,-5.4952455,-6.1763573,-9.654964,-3.5397658,-1.2249492,3.3767989,5.271609,3.5267153,0.8558691,-9.843513,-16.565353,-13.22793,-4.06666,1.3315969
156__[cla][nod][cla]0230__2.wav,cla,-412.74222,221.45998,-24.146145,3.925272,23.443787,-8.120302,-11.123103,-14.900223,-19.189049,-7.1235795,1.6798521,10.1134615,1.6675901,-5.4694114,1.2779205,-1.2078896,-3.4255452,-4.2877707,-0.5391304,3.0657544
156__[cla][nod][cla]0230__3.wav,cla,-415.0715,173.15038,-51.72158,-27.18314,-3.4662898,-33.36714,-31.683077,-23.83802,-19.916012,-6.3720326,5.5557594,15.846355,7.169557,-2.6190038,2.8870788,3.7554796,2.4782627,-1.0803467,0.89687204,8.376939
163__[cla][nod][cla]0235__1.wav,cla,-318.06247,217.54268,-20.902502,-22.092573,-7.174427,3.3619711,-11.49899,-17.796036,-23.099823,-22.910473,-8.175746,2.3712547,1.7127305,-3.7798786,-0.7433373,-0.13750514,0.42694458,-0.88450474,0.55722195,1.4965874
163__[cla][nod][cla]0235__2.wav,cla,-289.42896,213.11374,-19.971376,-12.985284,-0.3985016,1.1034616,-5.224723,-1.5326493,-2.7422657,-9.629061,-9.995488,-7.3793116,-9.502843,-9.507941,-3.4096506,-4.505465,-5.1804643,-4.944822,-2.4514182,-0.97720456
163__[cla][nod][cla]0235__3.wav,cla,-309.6492,191.06223,-39.46308,-31.147127,-18.008574,-12.156996,-23.227509,-26.087011,-24.685713,-25.657383,-11.450537,-6.959824,-12.606411,-12.521458,-6.208479,2.6450343,6.4992986,2.6231525,1.3555421,3.1118448
180__[cla][nod][cla]0227__1.wav,cla,-414.823,187.09059,-58.394596,-9.897795,2.712713,-22.986097,-26.784342,-30.383944,-30.150644,-18.08794,-9.902435,1.4402826,1.8356931,1.164075,12.653745,8.609742,1.5813667,-7.26561,-10.874553,-5.4046454
180__[cla][nod][cla]0227__2.wav,cla,-455.99585,184.41826,-45.69661,-7.46698,3.6583495,-19.877636,-17.680645,-17.144018,-20.608925,-20.052494,-14.657717,-4.3675203,-5.3943486,-5.2471323,3.2283459,-0.8186093,-3.9506617,-3.4589932,-0.36467004,6.019342
180__[cla][nod][cla]0227__3.wav,cla,-446.70203,172.95326,-60.923267,-7.7242603,-3.212265,-26.629595,-29.88651,-27.322073,-21.936153,-5.8848486,1.6809529,12.727448,0.6798085,-10.82165,-4.4830265,-18.421831,-14.404601,1.0056666,7.9104977,10.363281
181__[cla][nod][cla]0215__1.wav,cla,-426.5104,211.80104,-9.785245,4.125938,28.650665,-4.1613793,-8.019268,-3.4431002,-14.592415,-14.914722,-1.3681711,7.8888774,6.588671,4.4062915,4.89855,2.9345727,2.1378725,0.24505168,-3.2655125,-5.0966024
181__[cla][nod][cla]0215__2.wav,cla,-412.04996,220.23486,-11.761737,2.348774,23.527575,-1.1847992,-2.9774854,-2.508244,-10.000621,-14.463977,-12.97201,-11.834041,-14.219839,-8.180006,-1.0249846,-5.601727,-4.4451175,0.5770216,1.1107132,3.2682374
181__[cla][nod][cla]0215__3.wav,cla,-400.92477,219.63364,-20.91146,5.078302,23.660217,-5.3348546,-4.6420035,-3.8051217,-9.207782,-9.733452,-9.670522,-8.685832,-14.208043,-9.666545,-1.8871839,-7.807912,-4.5356746,0.30583102,2.0806677,5.6955786
183__[cla][nod][cla]0221__1.wav,cla,-403.93286,206.92793,-17.511456,-6.50295,13.020651,-10.275697,-11.682762,-9.210334,-9.160202,-6.6640096,-0.5089612,6.76554,0.92910236,-5.500078,-0.84582895,2.1507432,6.5802093,9.353129,5.8273087,1.2765007
183__[cla][nod][cla]0221__2.wav,cla,-381.09442,201.22987,-39.89643,1.2558386,16.667057,-11.179904,-4.2356358,-2.0395153,-9.445014,-7.4848104,-5.8841696,1.309849,0.2628879,-1.4169099,8.785758,6.480823,-0.96469635,-6.3435345,-8.632622,-5.3745947
183__[cla][nod][cla]0221__3.wav,cla,-299.17676,198.23549,-57.793346,9.677119,6.543205,-14.225049,-13.352641,-6.2513638,-3.6010735,4.812939,2.8393717,8.525898,-2.4320626,-18.682333,-8.562224,-8.685136,-3.6051893,5.3671947,2.3423195,0.6839173
184__[cla][nod][cla]0225__1.wav,cla,-415.12814,220.76657,-14.900684,-15.023349,10.084005,-15.512058,-13.9025135,-0.90830684,-7.672872,-10.103352,-5.080587,0.98671085,0.84502834,-6.360255,-9.518652,-7.1248164,-1.9421526,-1.6338851,-1.9778478,-0.4134882
184__[cla][nod][cla]0225__2.wav,cla,-338.69034,202.8068,-54.92772,-7.256257,1.9019347,-13.838291,-16.300488,-4.931186,-22.26053,-5.506307,-16.300581,-9.16966,-9.684005,-17.278822,-3.9230053,-7.4449224,-7.809364,-6.5822916,-7.228807,-7.1577544
184__[cla][nod][cla]0225__3.wav,cla,-525.3961,137.05043,-15.944715,-4.6907434,16.130867,15.192861,16.855883,11.381604,2.9753065,-9.210448,-18.854473,-22.212095,-29.090681,-23.741953,-7.768532,0.026126346,-0.31071135,-8.719526,-14.133947,-11.915562
187__[cla][nod][cla]0220__1.wav,cla,-339.48526,187.44984,-55.323383,-5.662873,8.647916,-18.216156,-18.031319,-20.044039,-31.599945,-27.736626,-20.10125,-7.8832254,-3.6729007,-4.550766,4.1103263,7.164044,7.4420676,6.421155,0.77885514,-0.75311786
187__[cla][nod][cla]0220__2.wav,cla,-342.36914,226.86469,-26.721798,11.730796,22.999096,-2.03734,-2.7589126,-7.2454348,-13.542767,-12.778244,-10.931735,-3.4898918,-3.270795,-4.255592,4.292864,8.757335,8.075376,2.434356,-2.9320662,-6.829162
187__[cla][nod][cla]0220__3.wav,cla,-352.55472,207.3861,-36.73019,13.375485,22.751263,-3.1981168,-6.9550986,-9.988771,-21.599957,-18.930002,-11.657624,-1.7089183,0.49437964,-2.1330147,5.7277656,8.93299,10.526591,7.738766,-0.03370649,-6.625032
[cla][cla]0150__1.wav,cla,-474.12576,105.74782,-25.387981,-15.101009,-4.3183613,-4.6178226,-13.17451,-4.1813807,-6.421115,6.1820927,22.41203,24.35039,9.557548,-12.612328,-25.948517,-25.504087,-11.004186,2.30267,13.854723,12.680869
[cla][cla]0150__2.wav,cla,-411.96783,176.85231,-38.14871,-1.2683941,-1.070071,8.822498,0.17303391,13.328693,-13.546477,-10.430824,-9.501758,-8.313771,-9.764484,-10.555991,-2.6982775,-3.3557441,-5.702102,-13.746731,-8.233221,-10.812538
[cla][cla]0152__1.wav,cla,-302.4233,216.338,-20.199663,-18.305294,0.8955863,-16.1666,-14.250448,-7.6478586,-19.563732,-9.542013,3.9611619,-1.3430016,-4.073159,-7.346977,-14.425632,-15.781209,-10.413935,-7.135232,-3.9196546,-4.491541
[cla][cla]0152__2.wav,cla,-359.47443,245.39034,-16.53392,-26.467627,12.205091,-0.8070563,-11.917027,-10.041436,-21.40482,-25.57868,-13.915012,-12.811637,-13.25918,-6.6244235,0.8600037,2.9853878,1.9322274,0.9581855,-3.1832192,-8.290068
[cla][cla]0152__3.wav,cla,-271.5236,212.06702,-43.490868,-9.966011,3.8230367,-18.0815,-17.932196,-8.180959,-21.089048,-7.84033,10.676917,4.3642793,-2.087917,-13.571035,-19.756056,-18.47643,-9.558232,-2.3790953,-4.402454,-8.0164795
[cla][cla]0157__1.wav,cla,-442.2906,211.91797,-37.590363,4.1589723,12.260563,-10.647766,-7.79997,-16.115637,-17.513544,-11.882025,-10.05032,6.7525315,-7.90097,3.1401265,-6.477066,-1.6544276,-10.440534,-5.724254,-7.919099,-6.6524425
[cla][cla]0157__2.wav,cla,-401.7368,199.19363,-34.734554,-4.9580283,7.8341794,-20.21144,-14.694348,-15.894894,-17.882526,-8.188903,1.5783654,6.113395,-10.0675955,-10.886252,-20.950312,-11.921098,-11.272439,-2.198017,-0.8974883,0.46622947
[cla][cla]0157__3.wav,cla,-436.75568,201.92468,-33.72874,-7.3154955,8.75203,-16.826185,-12.592623,-21.481636,-22.201347,-14.768843,-11.585161,8.816308,0.29968262,8.759274,-5.7073436,-9.213159,-18.29933,-7.155246,-7.383855,-4.1482544
[cla][cla]0159__1.wav,cla,-348.75626,201.68225,-22.528933,17.278131,-4.360991,12.020065,-13.597665,8.440899,-4.331596,2.5625854,-3.2411625,2.790711,-8.658552,-10.484371,-10.575527,-4.693196,-1.9422158,-5.923435,-1.398767,-8.436554
[cla][cla]0159__2.wav,cla,-339.60513,201.1661,-17.278934,14.405466,0.09359717,8.728797,-13.284286,6.4761686,-8.455544,-3.291676,-5.9983926,4.777577,-7.0007644,-9.002206,-6.9081697,-0.7968645,0.4661973,-4.974864,-1.939028,-8.318163
[cla][cla]0159__3.wav,cla,-349.6608,194.63704,-4.69428,17.996935,-4.925401,8.733902,-13.106134,4.2865205,-7.4020195,-1.6166079,-8.624474,0.19687667,-4.411091,-3.8467433,-9.127431,-7.1605964,-3.3410752,-5.1515894,-0.2892056,-10.28846
[cla][cla]0162__1.wav,cla,-291.59503,184.90747,-24.133106,-2.8813143,-5.390218,-14.780482,-29.353636,6.457034,-10.537176,0.4028259,-0.95816475,-20.418846,-17.059998,-33.995087,-8.6363535,-4.7964435,6.253255,-0.9790699,-6.78786,-1.920953
[cla][cla]0162__2.wav,cla,-308.74625,183.93127,-10.781881,7.517151,6.749648,-9.614707,-31.182745,0.66170746,-22.372585,-11.455868,-5.471347,-17.977669,-5.4694304,-18.376528,0.77913564,-5.7765703,-1.2140998,-5.351305,-6.094722,3.522332
[cla][cla]0162__3.wav,cla,-218.936,194.67334,-28.884645,10.333958,-7.987579,-14.5857,-29.84109,-10.978745,-23.675121,-17.276157,-15.71129,-14.984346,-5.015461,-9.750342,4.637756,-15.074408,-7.565853,-16.353546,-16.145788,-4.009809
[cla][cla]0163__1.wav,cla,-304.756,187.99864,-16.650162,-18.744928,1.4031335,5.3848,-8.900462,-8.809702,-14.5556345,-5.4843874,-7.6442647,-9.655362,-11.555855,-2.1112583,11.998362,13.264056,9.421055,-1.4357958,6.634572,8.81499
[cla][cla]0163__2.wav,cla,-316.86395,190.4434,-38.255997,-27.415777,-0.08920652,-14.2769575,-24.161055,-19.545334,-14.598527,-7.1034665,9.771836,18.790934,13.773537,1.7727447,-4.96527,-6.5092735,-2.5371506,4.3067856,10.720424,11.697141
[cla][cla]0163__3.wav,cla,-259.04187,187.49875,-17.677288,9.8274555,12.750994,9.162862,-12.873238,7.161426,5.910912,3.1729183,-5.7821846,-12.069145,-9.096876,-3.8227448,13.6408415,6.10467,3.4073315,1.8520526,1.6344961,2.2072182
[cla][cla]0173__1.wav,cla,-406.9501,167.85162,-74.15874,-0.32183698,1.3840841,-12.242265,-17.454779,-14.397243,-5.4294114,11.875805,22.011496,18.767572,9.172637,2.4712021,3.401802,-3.1065423,-1.6533563,1.168199,6.571035,6.6941495
[cla][cla]0173__2.wav,cla,-432.4639,173.94748,-66.45734,-13.625251,10.853572,-11.556895,-17.365788,-20.415398,-11.997741,7.3248715,23.853579,26.657276,20.489218,16.327513,7.2052774,-10.607899,-10.949302,-2.8445063,0.43894458,3.2474303
[cla][cla]0173__3.wav,cla,-427.88455,220.81123,-32.757076,-1.7227322,20.883718,2.9409947,-2.463223,-11.538802,-12.376855,-7.5750103,1.1701607,2.5335636,-1.0209687,2.6503878,7.749296,4.6595964,-0.17085692,-3.913942,-6.9605727,-5.688686
[cla][cla]0174__1.wav,cla,-372.31558,233.11378,-20.537724,-2.5821693,16.475965,-13.232584,-8.689287,-9.846954,-17.796028,-13.662646,-5.337115,4.4999623,0.61303437,-10.141408,-7.317158,-4.18558,-4.7670035,-2.8999722,-0.18052867,-0.7425388
[cla][cla]0174__2.wav,cla,-369.63547,231.84752,-26.60931,9.967468,15.123528,-1.9188061,-7.495855,-14.054738,-19.93354,-16.403952,-9.505016,-1.6999679,5.079312,-4.1646423,1.397771,3.5467482,1.061808,0.7900065,-2.260896,-0.43495998
[cla][cla]0174__3.wav,cla,-358.4482,223.66962,-38.454838,11.452753,13.425677,-11.190692,-11.238521,-11.543089,-11.633574,-0.6518988,-0.46049905,2.526604,4.2699575,-8.231849,0.6878318,5.578172,-0.32756886,-1.7101535,0.9162495,0.051092315
[cla][cla]0188__1.wav,cla,-373.12576,211.29675,-19.277864,-4.541321,17.36464,-1.4063333,-5.4768953,-17.058382,-22.826675,-21.21017,-12.86442,-0.72341233,-0.6171082,-1.7828504,3.7390375,7.7378836,6.2629457,-2.1403234,-8.758992,-8.59614
